candidate_id,source,source_record_id,narrative,pass_a_label,pass_a_confidence,pass_a_hazard,pass_a_exposure,pass_a_barrier_failure,pass_a_credible_consequence,pass_a_reason,pass_a_framework_version,pass_b_label,pass_b_confidence,pass_b_hazard,pass_b_exposure,pass_b_barrier_failure,pass_b_credible_consequence,pass_b_reason,pass_b_framework_version,consensus_label,consensus_confidence,reconciliation_status,label_provenance
OSHA-SIR-2018032417,OSHA_SIR,2018032417,Two employees were involved in a physical altercation at the work site. One employee suffered a broken nose and was hospitalized.,UNCERTAIN,0.55,Physical altercation,Worker was struck by another person,Violence controls failed,"Severity depends on force, weapons, and continued assault",The report lacks enough detail about the assault mechanism to resolve credible fatal potential.,AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.88,"Localized contact, impact, or manual-handling energy",Personnel contacted the immediate object or surface,"Local positioning, handling, or housekeeping control failed",Localized injury without a supported fatal or life-altering escalation,The localized contact mechanism does not support a credible fatal or life-altering potential consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015107637,OSHA_SIR,2015107637,An employee was hospitalized for inhalation hazards.,UNCERTAIN,0.4,Unspecified inhalation hazard,Worker was reportedly exposed,Material and control details are absent,Potential severity cannot be established,"The report identifies no substance, concentration, duration, or symptoms beyond hospitalization.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.54,Chemical or inhalation exposure of unspecified identity or dose,Personnel exposure is reported without adequate concentration or route detail,"Containment, ventilation, and protective-control details are not described",Insufficient evidence to establish or exclude fatal or life-altering toxicity,"The substance, dose, and control evidence are insufficient for a reliable SIF-potential judgment.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2019033190,OSHA_SIR,2019033190,"An employee was adjusting a hydraulic torque wrench to attach a fluid end when a second employee engaged the high torque controls, resulting in an amputation of the first employee's right middle finger.",SIF_POTENTIAL,0.72,Unexpectedly energized power tongs,Worker's hand was inside during component change,Energy isolation failed,Crushing or draw-in beyond the hand,"Power tongs energized during maintenance, creating credible uncontrolled mechanical entrapment.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20171211664,OSHA_SIR,20171211664,"On 12/8/2017, at 4:00 p.m., employee #1 was on a truck containing racks of 25-foot sucker rods helping to offload the rods to employee #2, who was stationed on the ground. Employee #1 dropped his end of the sucker rod, which struck the ground. The impact caused a wave motion to propagate through the sucker rod, which then caused the end that employee #2 was holding to fling out of his hands in an upward motion, striking and lacerating his nose and forehead.",SIF_POTENTIAL,0.76,Wave recoil through a 25-foot sucker rod,Worker held the far end as it whipped upward,Coordinated handling and exclusion controls failed,Fatal head or face strike,The long rod transferred impact energy and whipped toward the worker's head.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016087087,OSHA_SIR,2016087087,"An employee was securing a stand of drilling pipe with a chain wrench when the wrench broke and hit his hand, breaking his wrist and finger.",NON_SIF_POTENTIAL,0.76,Broken chain wrench,Broken tool struck the user's hand,Tool condition failed,Localized hand and wrist injury,"The broken hand tool struck the hand with no credible head, torso, or whole-body exposure described.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015010438,OSHA_SIR,2015010438,An employee was making a connection with a drill fork when the speeding wrench struck the left hand smashing the middle finger on that hand.,UNCERTAIN,0.58,Fast-moving drill-fork or wrench,Worker's hand was struck,Tool speed and body exposure are not described,Potential extent beyond hand is unclear,The report lacks enough energy and trajectory detail to decide whether SIF-level struck-by exposure existed.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2016098738,OSHA_SIR,2016098738,"The employee was operating a hydraulic torqueing machine, completing a torque sequence on a 16"" discharge valve. He was using both hands to pick up and position the hydraulic torqueing machine wrench head onto the bolt. The employee had been working with a coworker who was operating the remote controller of the hydraulic torque wrench head. The coworker then activated the wrench head, which was set at 2800 psi and amputated the right index fingertip of the injured employee.",SIF_POTENTIAL,0.72,Unexpectedly energized power tongs,Worker's hand was inside during component change,Energy isolation failed,Crushing or draw-in beyond the hand,"Power tongs energized during maintenance, creating credible uncontrolled mechanical entrapment.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015042463,OSHA_SIR,2015042463,An employee was injured by a brush wire and was hospitalized after infection spread to his arm.,NON_SIF_POTENTIAL,0.78,Brush-wire puncture with later infection,Worker's arm was exposed,Wound prevention failed,Infection severity is not a high-energy precursor,A minor puncture and subsequent infection do not establish credible SIF potential from the described event.,AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.88,"Localized contact, impact, or manual-handling energy",Personnel contacted the immediate object or surface,"Local positioning, handling, or housekeeping control failed",Localized injury without a supported fatal or life-altering escalation,The localized contact mechanism does not support a credible fatal or life-altering potential consequence.,SIF_LABELING_GUIDE_V0_1,NON_SIF_POTENTIAL,0.780000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20161010261,OSHA_SIR,20161010261,"On October 31, 2016, an employee's fingertip was amputated when he was attempting to use tongs on the screw casings.",UNCERTAIN,0.55,Setting tool during teardown,Worker's fingertip was injured,Energy state and failure mechanism are missing,Potential severity cannot be established,The report is too vague about tool energy and exposure to support a binary SIF judgment.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2017054820,OSHA_SIR,2017054820,"An employee and a coworker were attempting to loosen rusted bolts using a wrench and a sledgehammer. The employee was holding the wrench while the coworker struck the bolts with the sledgehammer. As the employee began to stand up, his coworker struck him with the sledgehammer, breaking his left middle finger.",NON_SIF_POTENTIAL,0.77,Hand-held sledge or hammer,Worker's hand was near the intended strike point,Hand-positioning and coordination controls failed,Localized hand injury,The striking geometry is confined to the hand and does not establish credible SIF escalation.,AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.88,"Localized contact, impact, or manual-handling energy",Personnel contacted the immediate object or surface,"Local positioning, handling, or housekeeping control failed",Localized injury without a supported fatal or life-altering escalation,The localized contact mechanism does not support a credible fatal or life-altering potential consequence.,SIF_LABELING_GUIDE_V0_1,NON_SIF_POTENTIAL,0.770000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20181010483,OSHA_SIR,20181010483,An employee got into a fight with another person and suffered a broken tibia and fibula. He was hospitalized.,UNCERTAIN,0.55,Physical altercation,Worker was struck by another person,Violence controls failed,"Severity depends on force, weapons, and continued assault",The report lacks enough detail about the assault mechanism to resolve credible fatal potential.,AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.88,"Localized contact, impact, or manual-handling energy",Personnel contacted the immediate object or surface,"Local positioning, handling, or housekeeping control failed",Localized injury without a supported fatal or life-altering escalation,The localized contact mechanism does not support a credible fatal or life-altering potential consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2019066117,OSHA_SIR,2019066117,"An employee was working 4 to 5 miles offshore on board a utility vessel and helping to retrieve a box core (device that goes to the bottom to scoop sediment) when his fingers were caught in a 24-volt winch, resulting in the partial amputation of his left ring finger.",SIF_POTENTIAL,0.7,"Powered cable, winch, or spool",Worker was caught or pulled by the line,Line-of-fire and entanglement controls failed,Whole-body draw-in or traumatic amputation,"The powered line could draw the worker further into equipment, creating credible fatal or life-altering exposure.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015031447,OSHA_SIR,2015031447,An employee sustained injuries to his left index finger while rigging down.,UNCERTAIN,0.4,Unspecified incident mechanism,An injury is reported without exposure detail,Barrier information is absent,Potential consequence cannot be inferred,"The narrative is too incomplete to determine hazard energy, exposure, or credible SIF consequence.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015010023,OSHA_SIR,2015010023,Employee sustained burns during line tie-in operations at an oil and gas site.,UNCERTAIN,0.48,Unspecified hot or chemical release,Worker was burned across lower torso and legs,Maintenance isolation details are absent,Burn severity could be serious but energy source is unclear,"The report omits the substance, temperature, and release mechanism needed to establish SIF potential.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.52,Hazardous mechanism is not adequately described,An outcome is reported without a clear credible exposure path,Critical barrier or control information is absent,Insufficient evidence to establish or exclude fatal or life-altering potential,"The narrative reports an outcome but lacks the hazard, exposure, and barrier facts needed for classification.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015031116,OSHA_SIR,2015031116,An employee's lower left arm was amputated.,UNCERTAIN,0.35,Unspecified incident mechanism,An injury is reported without exposure detail,Barrier information is absent,Potential consequence cannot be inferred,"The narrative is too incomplete to determine hazard energy, exposure, or credible SIF consequence.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.52,Hazardous mechanism is not adequately described,An outcome is reported without a clear credible exposure path,Critical barrier or control information is absent,Insufficient evidence to establish or exclude fatal or life-altering potential,"The narrative reports an outcome but lacks the hazard, exposure, and barrier facts needed for classification.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2017010232,OSHA_SIR,2017010232,An employee was driving when his vehicle hit a fire hydrant. He injured his left knee.,UNCERTAIN,0.58,Motorized vehicle incident with limited detail,Worker occupied or drove the vehicle,"Speed, collision geometry, and restraints are unstated",Potential impact severity cannot be established,"The vehicle involvement alone is insufficient without speed, rollover, collision, or ejection details.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,Moving vehicle or mobile-equipment kinetic energy,"An occupant or pedestrian was in the collision, rollover, or run-over path","Traffic separation, spotting, restraint, stability, or vehicle control failed","Credible fatal collision, rollover, ejection, or crush trauma",The uncontrolled vehicle interaction supports a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2022010896,OSHA_SIR,2022010896,"An employee was operating an ATV/UTV and had an accident, resulting in fractured ankles.",UNCERTAIN,0.62,Motorized vehicle incident with limited detail,Worker occupied or drove the vehicle,"Speed, collision geometry, and restraints are unstated",Potential impact severity cannot be established,"The vehicle involvement alone is insufficient without speed, rollover, collision, or ejection details.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.52,Hazardous mechanism is not adequately described,An outcome is reported without a clear credible exposure path,Critical barrier or control information is absent,Insufficient evidence to establish or exclude fatal or life-altering potential,"The narrative reports an outcome but lacks the hazard, exposure, and barrier facts needed for classification.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015010569,OSHA_SIR,2015010569,"At the Hat Creek Production Pad, an employee slipped when climbing down a fixed ladder of a heater treater. The employee fell from an approximate height of 6' onto the ground. The employee was hospitalized for a period of 2 days at Southwest General Hospital.",SIF_POTENTIAL,0.75,Elevated fall greater than about six feet,Worker fell from elevated equipment or structure,Fall prevention or personal fall protection failed,Fatal head trauma or permanent spinal injury,The described fall height and failed fall control create credible fatal or life-altering potential.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.96,Elevated work or an unprotected lower-level fall,Personnel were exposed to a significant fall path,"Platform integrity, edge protection, access, or fall-arrest control failed","Credible fatal head, spinal, or multisystem trauma",The significant fall exposure and failed protective barrier support credible fatal or life-altering potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.750000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015010720,OSHA_SIR,2015010720,"An employee was on the stabbing board to hang the tong line. He unhooked the derrick climber from his harness and when he let go of it he was hit in the mouth, lost his footing, and fell even though his lanyard was attached. His face hit the standpipe of the derrick and the 3 foot fall injured his back.",NON_SIF_POTENTIAL,0.7,Low-level fall,Worker fell less than about six feet,Footing or access control failed,Ordinary fall injury without established SIF energy,The low fall height and described geometry do not establish credible fatal or life-altering potential.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.97,Multiple interacting high-energy hazards,"Personnel occupied the combined fall, crush, fire, or line-of-fire zone","Critical stability, isolation, retention, or fall-protection controls failed",Credible fatal or life-altering multisystem trauma,The interacting high-energy hazards and barrier failures support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-2015064201,OSHA_SIR,2015064201,"On or about June 30, 2015, an employee for Archer Pressure Pumping was hospitalized when he fell off a truck and onto a metal ramp while attempting to cover an equipment truck with a tarp. The injured employee was standing on the truck and reaching for the tarp when he lost his balance and fell onto the ramp striking his face on the ramp. As a result of the fall, the employee fractured an eye socket and check bone, the right hip and right forearm. The employee was hospitalized and required surgery to repair his injuries.",NON_SIF_POTENTIAL,0.68,Low-level fall,Worker fell less than about six feet,Footing or access control failed,Ordinary fall injury without established SIF energy,The low fall height and described geometry do not establish credible fatal or life-altering potential.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.96,Elevated work or an unprotected lower-level fall,Personnel were exposed to a significant fall path,"Platform integrity, edge protection, access, or fall-arrest control failed","Credible fatal head, spinal, or multisystem trauma",The significant fall exposure and failed protective barrier support credible fatal or life-altering potential.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-2017010402,OSHA_SIR,2017010402,"Employees were repairing a headache rack for a pickup truck. The headache rack was taken off the truck and placed on jack stands; however, the headache rack was not level. The employees attempted to level the headache rack by placing another jack stand under the rack. As the jack stand was being placed under the headache rack, the rack fell off the jack stands. An employee was on top of the headache as it was being leveled. The employee fell off the rack and landed on wooden pallets that were next to the rack. The employee suffered a back injury and was admitted to the hospital.",SIF_POTENTIAL,0.76,Unstable heavy rack on jack stands,Worker was on top as the rack fell,Leveling and support controls failed,Crushing or fall onto surrounding material,"The unstable rack fell while supporting a worker, creating combined crush and fall exposure.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015041930,OSHA_SIR,2015041930,An employee heard a hissing sound from pressure while breaking pipe joints. He then jumped from the rig floor six feet above ground and broke his leg when he landed.,SIF_POTENTIAL,0.76,Hissing pressure during pipe breakout,Worker escaped by jumping from the rig floor,Pressure control and safe egress were inadequate,Pressure release plus serious fall,Evidence of uncontrolled pressure forced an elevated worker to jump from the rig floor.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.97,Multiple interacting high-energy hazards,"Personnel occupied the combined fall, crush, fire, or line-of-fire zone","Critical stability, isolation, retention, or fall-protection controls failed",Credible fatal or life-altering multisystem trauma,The interacting high-energy hazards and barrier failures support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20190910175,OSHA_SIR,20190910175,An employee was standing on the side of a skid plate while waiting for a welding box to be delivered. A second employee was driving a golf cart to bring the first employee the welding box. The welding box fell onto the accelerator pedal while the driver was approaching the first employee. The golf cart then struck the first employee on the back of his right leg and pushed him onto the skid plate. He sustained a fractured leg.,UNCERTAIN,0.6,Unintended golf-cart acceleration,Worker was pushed against a skid plate,Cargo securement and accelerator protection failed,Potential crush severity is unclear,The report does not establish cart speed or whether the pinning geometry could credibly become fatal.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,Moving vehicle or mobile-equipment kinetic energy,"An occupant or pedestrian was in the collision, rollover, or run-over path","Traffic separation, spotting, restraint, stability, or vehicle control failed","Credible fatal collision, rollover, ejection, or crush trauma",The uncontrolled vehicle interaction supports a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-20181010424,OSHA_SIR,20181010424,An employee was test-driving a go-cart he had been working on when it struck a parked car. He broke his left ankle and two ribs on the left side.,UNCERTAIN,0.58,Go-cart collision with parked car,Driver occupied the go-cart,Speed and restraint details are missing,Potential impact severity cannot be established,The small-vehicle collision lacks speed and geometry needed for a defensible SIF determination.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,Moving vehicle or mobile-equipment kinetic energy,"An occupant or pedestrian was in the collision, rollover, or run-over path","Traffic separation, spotting, restraint, stability, or vehicle control failed","Credible fatal collision, rollover, ejection, or crush trauma",The uncontrolled vehicle interaction supports a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015075247,OSHA_SIR,2015075247,An employee launching a pig and carrying a pushing rod ran to help a coworker when his legs gave out and he collapsed.,UNCERTAIN,0.45,Unexplained loss of consciousness during fuel unloading,Worker collapsed near transfer operations,Cause and exposure pathway are unknown,Medical or toxic consequence cannot be attributed,"The narrative does not establish whether hazardous exposure, illness, or another cause produced the collapse.",AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.88,"Localized contact, impact, or manual-handling energy",Personnel contacted the immediate object or surface,"Local positioning, handling, or housekeeping control failed",Localized injury without a supported fatal or life-altering escalation,The localized contact mechanism does not support a credible fatal or life-altering potential consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2017088097,OSHA_SIR,2017088097,An employee was adjusting the high/low switch on his truck-mounted welder. He was turning around when he lost his footing because it had just rained and his truck bed was slick. He went to steady himself and reached to grab onto something with his hands. His right hand slid underneath the cowling of his welder and two fingers were severely lacerated by the motor fan blades. He was hospitalized.,SIF_POTENTIAL,0.74,"Moving belt, pulley, or machinery",Worker contacted the operating mechanism,Guarding or energy-isolation control was ineffective,"Draw-in, major amputation, or crushing",Contact with an accessible moving mechanism could escalate beyond the hand to life-altering injury.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.740000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015010807,OSHA_SIR,2015010807,"Two employees were pressure washing mud tanks. The injured employee slipped and grabbed the end of the wand barrel. He then came into contact with the pressurized water, resulting in a laceration on his leg. The water was considered dirty which led to a hospitalization as a precautionary measure.",UNCERTAIN,0.58,Pressurized wash-water contact,Jet contacted the worker's leg,Wand handling failed,Injection severity depends on pressure,The report omits jet pressure and penetration depth needed to determine SIF-level injection potential.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Pressurized-fluid energy of unspecified magnitude,"Personnel contacted the discharge, but severity of the release path is unclear","Pressure, nozzle, guarding, and isolation details are incomplete",Insufficient evidence to establish or exclude fatal or life-altering injection trauma,The pressure magnitude and release-path evidence are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2017065482,OSHA_SIR,2017065482,"An employee was cutting 3/4-inch strips of wood with a table saw when a piece of scrap wood became stuck between the guard and the saw blade. As the employee attempted to remove it, the left index fingertip contacted the blade and was partially amputated.",SIF_POTENTIAL,0.72,Operating table-saw blade,Worker reached near the blade to clear scrap,Guarding and safe jam-clearing controls failed,Life-altering amputation or draw-in,Clearing material beside an energized saw blade exposed the worker to uncontrolled cutting energy.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20191111472,OSHA_SIR,20191111472,An employee was in the office shutting down for the day. The employee impacted the back of their head on an unknown object and was hospitalized with a head injury.,UNCERTAIN,0.4,Falling display items after a same-level fall,Items struck the worker's head,Item mass and height are unspecified,Head injury severity cannot be established,The report omits the item mass and fall height needed to judge credible SIF energy.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.52,Hazardous mechanism is not adequately described,An outcome is reported without a clear credible exposure path,Critical barrier or control information is absent,Insufficient evidence to establish or exclude fatal or life-altering potential,"The narrative reports an outcome but lacks the hazard, exposure, and barrier facts needed for classification.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015031018,OSHA_SIR,2015031018,A contractor hired to replace an old pipeline damaged it with a backhoe and created a leak. There was a trench about 3 feet deep and 18 inches wide. The injured employee was on scene to evaluate the leak. He moved from one side of the trench to the other. The soil on the opposite side gave way and exposed a tree root; he hit his chin on that root. The employee broke two bones in his left leg about 2 inches from his ankle.,NON_SIF_POTENTIAL,0.72,Low-level fall,Worker fell less than about six feet,Footing or access control failed,Ordinary fall injury without established SIF energy,The low fall height and described geometry do not establish credible fatal or life-altering potential.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.52,Hazardous mechanism is not adequately described,An outcome is reported without a clear credible exposure path,Critical barrier or control information is absent,Insufficient evidence to establish or exclude fatal or life-altering potential,"The narrative reports an outcome but lacks the hazard, exposure, and barrier facts needed for classification.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2021108821,OSHA_SIR,2021108821,"An employee was driving a water truck along a lease road when he hit a pothole and the vehicle dropped, jarring the employee's spine and resulting in fractured vertebrae.",NON_SIF_POTENTIAL,0.76,Water truck striking a pothole,Driver was jarred in the seat,Road maintenance or ride control was inadequate,Musculoskeletal injury,"A pothole jolt without collision, rollover, or ejection does not establish credible SIF impact energy.",AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.88,"Localized contact, impact, or manual-handling energy",Personnel contacted the immediate object or surface,"Local positioning, handling, or housekeeping control failed",Localized injury without a supported fatal or life-altering escalation,The localized contact mechanism does not support a credible fatal or life-altering potential consequence.,SIF_LABELING_GUIDE_V0_1,NON_SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
